filename,left_sensor,top_sensor,right_sensor,position,left_total,top_name,noodle,veggie,meat,top_total,right_total
2020_03_03-fried_noodles-141.jpg,20,76,0,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-142.jpg,13,78,0,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-143.jpg,0,68,4,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-144.jpg,2,65,7,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-145.jpg,7,66,0,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-146.jpg,0,74,23,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-147.jpg,0,86,0,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-148.jpg,0,70,15,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-149.jpg,0,72,4,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-150.jpg,0,74,7,top,0,fried_noodles,34,49,0,83,0
2020_03_03-fried_noodles-151.jpg,0,78,4,top,0,fried_noodles,34,53,0,87,0
2020_03_03-fried_noodles-152.jpg,26,67,0,top,0,fried_noodles,34,53,0,87,0
2020_03_03-fried_noodles-153.jpg,0,67,13,top,0,fried_noodles,34,53,0,87,0
2020_03_03-fried_noodles-154.jpg,5,69,4,top,0,fried_noodles,34,53,0,87,0
2020_03_03-fried_noodles-155.jpg,13,67,0,top,0,fried_noodles,34,53,0,87,0
2020_03_03-fried_noodles-156.jpg,15,86,0,top,0,fried_noodles,54,53,0,107,0
2020_03_03-fried_noodles-157.jpg,12,90,0,top,0,fried_noodles,54,53,0,107,0
2020_03_03-fried_noodles-158.jpg,7,97,0,top,0,fried_noodles,54,53,0,107,0
2020_03_03-fried_noodles-159.jpg,0,88,21,top,0,fried_noodles,54,53,0,107,0
2020_03_03-fried_noodles-160.jpg,2,86,11,top,0,fried_noodles,54,53,0,107,0
2020_03_03-fried_noodles-161.jpg,4,74,11,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-162.jpg,24,86,0,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-163.jpg,11,83,0,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-164.jpg,0,95,3,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-165.jpg,9,83,0,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-166.jpg,18,84,0,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-167.jpg,7,86,0,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-168.jpg,12,86,0,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-169.jpg,11,80,0,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-170.jpg,14,71,4,top,0,fried_noodles,54,46,0,100,0
2020_03_03-fried_noodles-171.jpg,18,96,0,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-172.jpg,0,93,21,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-173.jpg,6,96,0,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-174.jpg,6,103,0,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-175.jpg,0,94,7,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-176.jpg,22,102,0,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-177.jpg,0,93,10,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-178.jpg,7,97,0,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-179.jpg,14,105,0,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-180.jpg,1,89,11,top,0,fried_noodles,65,46,0,111,0
2020_03_03-fried_noodles-181.jpg,2,116,10,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-182.jpg,5,116,9,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-183.jpg,17,123,0,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-184.jpg,0,129,4,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-185.jpg,4,121,0,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-186.jpg,28,127,0,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-187.jpg,8,117,2,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-188.jpg,42,123,0,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-189.jpg,14,112,1,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-190.jpg,0,118,32,top,0,fried_noodles,93,46,0,139,0
2020_03_03-fried_noodles-191.jpg,0,132,46,top,0,fried_noodles,93,55,0,148,0
2020_03_03-fried_noodles-192.jpg,30,133,0,top,0,fried_noodles,93,55,0,148,0
2020_03_03-fried_noodles-193.jpg,23,140,0,top,0,fried_noodles,93,55,0,148,0
2020_03_03-fried_noodles-194.jpg,0,130,30,top,0,fried_noodles,93,55,0,148,0
2020_03_03-fried_noodles-195.jpg,0,131,5,top,0,fried_noodles,93,55,0,148,0
2020_03_03-fried_noodles-196.jpg,7,146,0,top,0,fried_noodles,93,55,0,148,0
2020_03_03-fried_noodles-197.jpg,17,119,0,top,0,fried_noodles,93,55,0,148,0
2020_03_03-fried_noodles-198.jpg,0,136,28,top,0,fried_noodles,93,55,0,148,0
2020_03_03-fried_noodles-199.jpg,7,132,0,top,0,fried_noodles,93,55,0,148,0
2020_03_03-fried_noodles-200.jpg,0,124,19,top,0,fried_noodles,93,55,0,148,0
