filename,left_sensor,top_sensor,right_sensor,position,left_name,left_total,top_total,right_name,liquid,veggie,meat,right_total
2020_03_13-water_spinach_spicy_soup-34.jpg,89,61,82,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,16,6,76
2020_03_13-water_spinach_spicy_soup-35.jpg,92,53,87,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,16,6,76
2020_03_13-water_spinach_spicy_soup-36.jpg,92,58,81,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,16,6,76
2020_03_13-water_spinach_spicy_soup-37.jpg,91,59,81,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,16,6,76
2020_03_13-water_spinach_spicy_soup-38.jpg,91,55,85,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,16,6,76
2020_03_13-water_spinach_spicy_soup-39.jpg,88,60,84,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,16,6,76
2020_03_13-water_spinach_spicy_soup-40.jpg,89,58,85,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,16,6,76
2020_03_13-water_spinach_spicy_soup-41.jpg,90,58,87,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-42.jpg,92,59,83,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-43.jpg,92,60,83,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-44.jpg,90,55,90,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-45.jpg,90,62,83,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-46.jpg,90,58,88,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-47.jpg,93,56,87,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-48.jpg,92,60,85,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-49.jpg,92,56,88,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-50.jpg,90,59,86,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,19,6,79
2020_03_13-water_spinach_spicy_soup-51.jpg,92,59,90,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,24,6,84
2020_03_13-water_spinach_spicy_soup-52.jpg,89,62,89,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,24,6,84
2020_03_13-water_spinach_spicy_soup-53.jpg,87,59,94,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,24,6,84
2020_03_13-water_spinach_spicy_soup-54.jpg,92,59,88,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,24,6,84
2020_03_13-water_spinach_spicy_soup-55.jpg,88,58,94,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,24,6,84
2020_03_13-water_spinach_spicy_soup-56.jpg,89,60,98,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,27,6,87
2020_03_13-water_spinach_spicy_soup-57.jpg,92,61,92,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,27,6,87
2020_03_13-water_spinach_spicy_soup-58.jpg,91,57,97,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,27,6,87
2020_03_13-water_spinach_spicy_soup-59.jpg,91,61,92,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,27,6,87
2020_03_13-water_spinach_spicy_soup-60.jpg,90,58,97,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,27,6,87
2020_03_13-water_spinach_spicy_soup-61.jpg,90,59,94,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,27,6,87
2020_03_13-water_spinach_spicy_soup-62.jpg,91,58,97,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,30,6,90
2020_03_13-water_spinach_spicy_soup-63.jpg,94,55,98,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,30,6,90
2020_03_13-water_spinach_spicy_soup-64.jpg,95,55,100,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,30,6,90
2020_03_13-water_spinach_spicy_soup-65.jpg,88,63,97,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,30,6,90
2020_03_13-water_spinach_spicy_soup-66.jpg,93,54,100,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,30,6,90
2020_03_13-water_spinach_spicy_soup-67.jpg,93,52,103,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,30,6,90
2020_03_13-water_spinach_spicy_soup-68.jpg,92,62,94,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,30,6,90
2020_03_13-water_spinach_spicy_soup-69.jpg,93,54,102,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,30,6,90
2020_03_13-water_spinach_spicy_soup-70.jpg,89,60,99,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,30,6,90
2020_03_13-water_spinach_spicy_soup-71.jpg,90,61,104,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-72.jpg,91,60,103,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-73.jpg,91,54,110,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-74.jpg,85,64,107,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-75.jpg,91,55,109,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-76.jpg,93,54,109,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-77.jpg,88,64,104,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-78.jpg,92,52,109,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-79.jpg,89,59,109,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-80.jpg,91,56,108,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,36,6,96
2020_03_13-water_spinach_spicy_soup-81.jpg,92,57,115,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-82.jpg,86,62,117,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-83.jpg,90,57,116,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-84.jpg,95,54,116,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-85.jpg,96,50,118,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-86.jpg,89,58,117,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-87.jpg,91,55,117,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-88.jpg,88,60,117,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-89.jpg,85,65,113,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-90.jpg,91,56,117,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,6,104
2020_03_13-water_spinach_spicy_soup-91.jpg,96,57,120,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-92.jpg,89,52,128,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-93.jpg,91,55,124,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-94.jpg,92,57,121,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-95.jpg,89,62,119,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-96.jpg,94,53,125,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-97.jpg,87,63,121,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-98.jpg,87,63,121,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-99.jpg,86,55,127,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-100.jpg,87,59,130,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,12,110
2020_03_13-water_spinach_spicy_soup-101.jpg,91,56,129,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-102.jpg,89,62,125,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-103.jpg,93,58,122,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-104.jpg,90,57,127,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-105.jpg,87,63,127,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-106.jpg,86,64,125,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-107.jpg,87,62,126,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-108.jpg,85,63,127,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-109.jpg,89,53,133,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-110.jpg,84,58,134,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,44,17,115
2020_03_13-water_spinach_spicy_soup-111.jpg,86,58,137,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-112.jpg,92,53,138,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-113.jpg,90,57,136,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-114.jpg,90,63,128,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-115.jpg,90,63,126,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-116.jpg,93,61,125,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-117.jpg,88,61,131,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-118.jpg,88,64,128,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-119.jpg,88,65,126,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-120.jpg,93,55,132,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,48,17,119
2020_03_13-water_spinach_spicy_soup-121.jpg,93,56,137,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-122.jpg,89,57,142,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-123.jpg,97,48,145,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-124.jpg,90,63,134,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-125.jpg,93,52,142,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-126.jpg,91,57,137,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-127.jpg,91,65,128,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-128.jpg,90,55,142,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-129.jpg,91,56,140,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-130.jpg,92,55,140,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,54,17,125
2020_03_13-water_spinach_spicy_soup-131.jpg,93,56,145,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-132.jpg,92,55,147,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-133.jpg,89,62,142,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-134.jpg,89,63,141,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-135.jpg,91,57,145,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-136.jpg,92,58,142,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-137.jpg,89,55,150,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-138.jpg,93,52,150,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-139.jpg,91,54,149,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-140.jpg,90,63,141,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,60,17,131
2020_03_13-water_spinach_spicy_soup-141.jpg,92,62,149,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
2020_03_13-water_spinach_spicy_soup-142.jpg,93,56,155,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
2020_03_13-water_spinach_spicy_soup-143.jpg,95,58,150,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
2020_03_13-water_spinach_spicy_soup-144.jpg,92,58,155,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
2020_03_13-water_spinach_spicy_soup-145.jpg,90,64,151,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
2020_03_13-water_spinach_spicy_soup-146.jpg,92,64,146,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
2020_03_13-water_spinach_spicy_soup-147.jpg,91,64,148,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
2020_03_13-water_spinach_spicy_soup-148.jpg,95,57,152,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
2020_03_13-water_spinach_spicy_soup-149.jpg,89,64,150,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
2020_03_13-water_spinach_spicy_soup-150.jpg,89,67,148,right,fried_vermicelli_noodles,83,79,water_spinach_spicy_soup,54,69,17,140
