filename,left_sensor,top_sensor,right_sensor,position,left_name,liquid,veggie,meat,left_total,top_total,right_total
2020_03_09-red_curry_pork-69.jpg,56,114,21,left,red_curry_pork,11,43,7,61,143,0
2020_03_09-red_curry_pork-70.jpg,59,127,5,left,red_curry_pork,11,43,7,61,143,0
2020_03_09-red_curry_pork-71.jpg,66,127,7,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-72.jpg,67,113,23,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-73.jpg,61,128,10,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-74.jpg,60,127,11,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-75.jpg,66,127,5,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-76.jpg,61,115,25,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-77.jpg,60,131,11,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-78.jpg,66,116,17,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-79.jpg,64,118,19,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-80.jpg,63,128,7,left,red_curry_pork,19,43,7,69,143,0
2020_03_09-red_curry_pork-81.jpg,75,127,6,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-82.jpg,74,123,13,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-83.jpg,71,125,17,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-84.jpg,75,124,10,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-85.jpg,70,130,11,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-86.jpg,76,113,22,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-87.jpg,69,119,23,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-88.jpg,70,127,15,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-89.jpg,70,135,8,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-90.jpg,70,134,8,left,red_curry_pork,19,43,18,80,143,0
2020_03_09-red_curry_pork-91.jpg,79,131,9,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-92.jpg,84,126,6,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-93.jpg,85,115,19,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-94.jpg,70,130,19,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-95.jpg,73,122,23,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-96.jpg,76,132,13,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-97.jpg,70,129,22,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-98.jpg,80,121,15,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-99.jpg,79,115,25,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-100.jpg,76,125,21,left,red_curry_pork,19,52,18,89,143,0
2020_03_09-red_curry_pork-101.jpg,82,124,20,left,red_curry_pork,19,52,23,94,143,0
2020_03_09-red_curry_pork-102.jpg,85,115,24,left,red_curry_pork,19,52,23,94,143,0
2020_03_09-red_curry_pork-103.jpg,88,110,24,left,red_curry_pork,19,52,23,94,143,0
2020_03_09-red_curry_pork-104.jpg,88,129,6,left,red_curry_pork,19,52,23,94,143,0
2020_03_09-red_curry_pork-105.jpg,87,120,16,left,red_curry_pork,19,52,23,94,143,0
2020_03_09-red_curry_pork-106.jpg,81,128,14,left,red_curry_pork,19,52,23,94,143,0
2020_03_09-red_curry_pork-107.jpg,90,113,19,left,red_curry_pork,19,52,23,94,143,0
2020_03_09-red_curry_pork-108.jpg,71,132,22,left,red_curry_pork,19,52,23,94,143,0
2020_03_09-red_curry_pork-109.jpg,80,121,23,left,red_curry_pork,19,52,23,94,143,0
2020_03_09-red_curry_pork-110.jpg,82,118,26,left,red_curry_pork,19,52,23,94,143,0
