filename,left_sensor,top_sensor,right_sensor,position,left_name,left_total,top_total,right_name,liquid,veggie,meat,right_total
2020_03_09-stir_fried_veggie-37.jpg,92,114,53,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-38.jpg,87,118,52,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-39.jpg,90,115,52,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-40.jpg,91,110,55,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-41.jpg,90,118,48,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-42.jpg,90,113,55,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-43.jpg,89,114,57,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-44.jpg,90,114,51,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-45.jpg,88,120,50,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-46.jpg,88,112,55,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-47.jpg,89,114,53,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-48.jpg,86,118,53,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-49.jpg,88,112,55,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-50.jpg,90,113,54,right,red_curry_pork,94,143,stir_fried_veggie,7,21,6,34
2020_03_09-stir_fried_veggie-51.jpg,92,113,60,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-52.jpg,91,116,57,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-53.jpg,94,112,59,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-54.jpg,93,116,55,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-55.jpg,89,118,59,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-56.jpg,91,110,64,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-57.jpg,91,120,53,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-58.jpg,91,110,64,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-59.jpg,92,117,54,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-60.jpg,91,113,59,right,red_curry_pork,94,143,stir_fried_veggie,14,21,6,41
2020_03_09-stir_fried_veggie-61.jpg,93,114,72,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-62.jpg,96,113,68,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-63.jpg,92,108,79,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-64.jpg,92,120,65,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-65.jpg,97,110,71,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-66.jpg,98,109,72,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-67.jpg,90,120,71,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-68.jpg,92,119,68,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-69.jpg,92,120,64,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-70.jpg,91,111,77,right,red_curry_pork,94,143,stir_fried_veggie,14,34,6,54
2020_03_09-stir_fried_veggie-71.jpg,94,113,84,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-72.jpg,96,111,83,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-73.jpg,93,125,72,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-74.jpg,103,104,82,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-75.jpg,101,111,76,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-76.jpg,92,114,84,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-77.jpg,95,116,79,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-78.jpg,103,110,76,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-79.jpg,94,120,76,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-80.jpg,99,112,76,right,red_curry_pork,94,143,stir_fried_veggie,14,44,6,64
2020_03_09-stir_fried_veggie-81.jpg,101,112,79,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-82.jpg,101,111,82,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-83.jpg,94,115,85,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-84.jpg,94,124,79,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-85.jpg,99,110,89,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-86.jpg,98,105,90,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-87.jpg,92,115,91,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-88.jpg,92,115,88,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-89.jpg,92,119,85,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-90.jpg,90,114,91,right,red_curry_pork,94,143,stir_fried_veggie,14,49,6,69
2020_03_09-stir_fried_veggie-91.jpg,101,108,103,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-92.jpg,96,113,102,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-93.jpg,98,108,105,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-94.jpg,99,110,105,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-95.jpg,94,112,105,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-96.jpg,99,103,110,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-97.jpg,93,120,99,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-98.jpg,102,109,101,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-99.jpg,98,109,104,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-100.jpg,95,112,104,right,red_curry_pork,94,143,stir_fried_veggie,14,64,6,84
2020_03_09-stir_fried_veggie-101.jpg,92,120,103,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
2020_03_09-stir_fried_veggie-102.jpg,98,112,107,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
2020_03_09-stir_fried_veggie-103.jpg,92,117,110,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
2020_03_09-stir_fried_veggie-104.jpg,100,109,109,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
2020_03_09-stir_fried_veggie-105.jpg,91,118,109,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
2020_03_09-stir_fried_veggie-106.jpg,103,108,105,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
2020_03_09-stir_fried_veggie-107.jpg,102,111,105,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
2020_03_09-stir_fried_veggie-108.jpg,102,113,101,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
2020_03_09-stir_fried_veggie-109.jpg,95,111,113,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
2020_03_09-stir_fried_veggie-110.jpg,95,118,103,right,red_curry_pork,94,143,stir_fried_veggie,14,64,12,90
