filename,left_sensor,top_sensor,right_sensor,position,left_name,liquid,veggie,meat,left_total,top_total,right_total
2020_03_03-choy_sum_spicy_soup_pork-38.jpg,54,0,10,left,choy_sum_spicy_soup_pork,0,41,0,41,0,0
2020_03_03-choy_sum_spicy_soup_pork-39.jpg,55,0,13,left,choy_sum_spicy_soup_pork,0,41,0,41,0,0
2020_03_03-choy_sum_spicy_soup_pork-40.jpg,51,0,22,left,choy_sum_spicy_soup_pork,0,41,0,41,0,0
2020_03_03-choy_sum_spicy_soup_pork-41.jpg,73,0,26,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-42.jpg,70,0,22,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-43.jpg,71,0,21,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-44.jpg,76,0,19,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-45.jpg,73,0,19,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-46.jpg,72,0,20,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-47.jpg,71,0,11,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-48.jpg,70,0,18,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-49.jpg,68,0,22,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-50.jpg,66,0,28,left,choy_sum_spicy_soup_pork,23,66,0,89,0,0
2020_03_03-choy_sum_spicy_soup_pork-51.jpg,76,0,28,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-52.jpg,79,0,25,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-53.jpg,78,0,19,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-54.jpg,79,0,24,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-55.jpg,85,0,31,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-56.jpg,78,0,15,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-57.jpg,83,0,26,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-58.jpg,84,0,32,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-59.jpg,79,0,31,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-60.jpg,80,0,12,left,choy_sum_spicy_soup_pork,23,77,0,100,0,0
2020_03_03-choy_sum_spicy_soup_pork-61.jpg,84,0,13,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-62.jpg,85,0,29,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-63.jpg,89,0,17,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-64.jpg,87,0,25,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-65.jpg,84,0,16,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-66.jpg,82,0,24,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-67.jpg,84,2,11,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-68.jpg,83,0,19,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-69.jpg,87,0,16,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-70.jpg,84,0,23,left,choy_sum_spicy_soup_pork,23,77,5,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-71.jpg,96,0,27,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-72.jpg,98,0,20,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-73.jpg,94,0,22,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-74.jpg,101,0,32,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-75.jpg,89,0,27,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-76.jpg,93,0,22,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-77.jpg,101,0,20,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-78.jpg,95,1,14,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-79.jpg,98,0,20,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-80.jpg,93,1,17,left,choy_sum_spicy_soup_pork,23,77,20,120,0,0
2020_03_03-choy_sum_spicy_soup_pork-81.jpg,101,0,18,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-82.jpg,112,0,13,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-83.jpg,105,3,9,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-84.jpg,105,0,35,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-85.jpg,102,0,17,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-86.jpg,109,0,31,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-87.jpg,106,0,18,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-88.jpg,107,0,19,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-89.jpg,107,0,21,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-90.jpg,111,0,18,left,choy_sum_spicy_soup_pork,23,77,28,128,0,0
2020_03_03-choy_sum_spicy_soup_pork-91.jpg,96,0,16,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-92.jpg,91,3,17,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-93.jpg,90,0,21,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-94.jpg,100,0,18,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-95.jpg,99,0,19,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-96.jpg,91,0,20,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-97.jpg,90,0,28,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-98.jpg,93,0,15,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-99.jpg,91,1,19,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-100.jpg,92,3,14,left,choy_sum_spicy_soup_pork,23,66,28,117,0,0
2020_03_03-choy_sum_spicy_soup_pork-101.jpg,85,0,16,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-102.jpg,83,0,16,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-103.jpg,85,4,9,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-104.jpg,82,3,14,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-105.jpg,81,6,7,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-106.jpg,81,0,17,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-107.jpg,84,0,16,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-108.jpg,82,0,21,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-109.jpg,89,0,26,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-110.jpg,84,0,16,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
2020_03_03-choy_sum_spicy_soup_pork-111.jpg,86,0,16,left,choy_sum_spicy_soup_pork,23,54,28,105,0,0
