filename,left_sensor,top_sensor,right_sensor,position,left_name,left_total,top_total,right_name,total,right_total
2020_03_11-stir_fried_basil-19.jpg,68,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,6,6
2020_03_11-stir_fried_basil-20.jpg,68,98,0,right,egg_tofu_soup,60,91,stir_fried_basil,6,6
2020_03_11-stir_fried_basil-21.jpg,69,98,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-22.jpg,68,98,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-23.jpg,69,98,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-24.jpg,69,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-25.jpg,70,96,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-26.jpg,69,98,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-27.jpg,69,97,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-28.jpg,69,98,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-29.jpg,68,97,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-30.jpg,68,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,10,10
2020_03_11-stir_fried_basil-31.jpg,70,98,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-32.jpg,70,96,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-33.jpg,69,100,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-34.jpg,71,96,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-35.jpg,70,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-36.jpg,69,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-37.jpg,68,97,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-38.jpg,70,96,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-39.jpg,70,100,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-40.jpg,70,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,18,18
2020_03_11-stir_fried_basil-41.jpg,70,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-42.jpg,72,95,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-43.jpg,72,100,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-44.jpg,71,97,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-45.jpg,71,100,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-46.jpg,71,96,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-47.jpg,72,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-48.jpg,72,97,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-49.jpg,71,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-50.jpg,71,96,0,right,egg_tofu_soup,60,91,stir_fried_basil,24,24
2020_03_11-stir_fried_basil-51.jpg,72,96,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-52.jpg,73,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-53.jpg,71,100,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-54.jpg,76,97,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-55.jpg,72,103,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-56.jpg,74,95,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-57.jpg,71,100,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-58.jpg,71,98,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-59.jpg,74,96,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-60.jpg,73,99,0,right,egg_tofu_soup,60,91,stir_fried_basil,31,31
2020_03_11-stir_fried_basil-61.jpg,73,99,2,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-62.jpg,73,94,8,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-63.jpg,73,104,0,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-64.jpg,70,100,6,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-65.jpg,76,94,3,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-66.jpg,70,98,5,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-67.jpg,71,95,5,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-68.jpg,69,102,4,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-69.jpg,73,97,4,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-70.jpg,75,91,9,right,egg_tofu_soup,60,91,stir_fried_basil,38,38
2020_03_11-stir_fried_basil-71.jpg,76,91,14,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-72.jpg,75,100,6,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-73.jpg,77,97,7,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-74.jpg,72,97,12,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-75.jpg,76,96,9,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-76.jpg,72,99,10,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-77.jpg,74,95,16,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-78.jpg,73,103,7,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-79.jpg,79,94,7,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-80.jpg,71,97,14,right,egg_tofu_soup,60,91,stir_fried_basil,45,45
2020_03_11-stir_fried_basil-81.jpg,73,96,20,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-82.jpg,76,89,24,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-83.jpg,74,99,16,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-84.jpg,80,96,13,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-85.jpg,74,100,13,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-86.jpg,73,101,13,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-87.jpg,76,91,25,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-88.jpg,75,95,19,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-89.jpg,74,98,21,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-90.jpg,74,92,22,right,egg_tofu_soup,60,91,stir_fried_basil,51,51
2020_03_11-stir_fried_basil-91.jpg,76,92,29,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-92.jpg,77,91,28,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-93.jpg,72,102,21,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-94.jpg,74,91,32,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-95.jpg,75,90,31,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-96.jpg,67,104,26,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-97.jpg,74,96,28,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-98.jpg,69,98,32,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-99.jpg,77,93,28,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-100.jpg,71,97,29,right,egg_tofu_soup,60,91,stir_fried_basil,58,58
2020_03_11-stir_fried_basil-101.jpg,74,98,39,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-102.jpg,72,106,31,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-103.jpg,70,97,45,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-104.jpg,68,103,40,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-105.jpg,71,99,41,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-106.jpg,72,93,44,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-107.jpg,77,95,38,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-108.jpg,75,102,32,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-109.jpg,73,94,42,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-110.jpg,73,91,47,right,egg_tofu_soup,60,91,stir_fried_basil,70,70
2020_03_11-stir_fried_basil-111.jpg,75,91,58,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
2020_03_11-stir_fried_basil-112.jpg,71,102,50,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
2020_03_11-stir_fried_basil-113.jpg,77,102,44,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
2020_03_11-stir_fried_basil-114.jpg,75,91,59,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
2020_03_11-stir_fried_basil-115.jpg,74,96,54,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
2020_03_11-stir_fried_basil-116.jpg,68,110,44,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
2020_03_11-stir_fried_basil-117.jpg,71,94,56,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
2020_03_11-stir_fried_basil-118.jpg,73,105,45,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
2020_03_11-stir_fried_basil-119.jpg,70,96,58,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
2020_03_11-stir_fried_basil-120.jpg,75,96,53,right,egg_tofu_soup,60,91,stir_fried_basil,82,82
